name,party,dim1,dim2
Sebastian Mylsted,Danmarksdemokraterne ‒ Inger Støjberg,-1.258911058701143,-1.44028604019364
Susanne Damsgaard,Danmarksdemokraterne ‒ Inger Støjberg,-1.2139685366902775,-1.3181452741287039
Benny Bindslev,Danmarksdemokraterne ‒ Inger Støjberg,-1.6073219131287169,-1.316606917264659
Eva Bechmann,Danmarksdemokraterne ‒ Inger Støjberg,-1.4959085888273707,-1.2531928149290332
Martin Sibast,Danmarksdemokraterne ‒ Inger Støjberg,-0.089151248165322,-1.0204173089906556
Michael Hendriksen,Danmarksdemokraterne ‒ Inger Støjberg,-1.409796546496657,-1.058335893830325
Anders Kronborg,Socialdemokratiet,-0.6807248897226951,0.11967214113217767
Anders Andreasen,Socialdemokratiet,-0.12273650508130948,0.44072645679186706
Ane Halsboe-Jørgensen,Socialdemokratiet,-0.11176328682359665,0.003115266269696458
Anne Paulin,Socialdemokratiet,-0.24394430406867204,0.023952562112291034
Anne Catherine Hoxcer Nielsen,Socialdemokratiet,-0.9529143190275261,0.5018858897542424
Asbjørn Reissmann,Socialdemokratiet,0.019824137264291185,0.08603894892217928
Benny Engelbrecht,Socialdemokratiet,-0.03765758039554558,-0.0011937246209673819
Birgitte Vind,Socialdemokratiet,-0.40691163491299814,0.3405867334848368
Bjørn Brandenborg,Socialdemokratiet,-0.2099573140407774,-0.05192347987026863
Camilla Fabricius,Socialdemokratiet,-0.5477389282707191,0.07572596947741558
Carl Emil Lind,Socialdemokratiet,-0.7432630703313261,0.04635428409611719
Christian Rabjerg Madsen,Socialdemokratiet,-0.019228689038741708,0.011747455697613929
Christian Faurholdt Jeppesen,Socialdemokratiet,0.21469413637422902,0.7916277852275133
Dorthe Hindborg,Socialdemokratiet,0.3543277166514574,0.49555357615512274
Erik Jensen,Socialdemokratiet,0.3759553608780054,0.39712776226484875
Eva Borchorst Mejnertz,Socialdemokratiet,0.040617695783508684,0.39292547315142545
Fie Hækkerup,Socialdemokratiet,0.05672498754576362,0.009890379165497471
Filiz Sarah Thunø,Socialdemokratiet,-0.2731020819015568,0.7888580022791828
Flemming Møller Mortensen,Socialdemokratiet,0.05571253688905871,-0.0014365847101954488
Frederik Vad,Socialdemokratiet,-0.06618168294393,-0.017349566403854527
Gunvor Wibroe,Socialdemokratiet,-0.06941128490005866,0.8910195417579785
Henrik Møller,Socialdemokratiet,0.3678247571503402,0.11684716311774711
Ida Auken,Socialdemokratiet,0.3905189356328214,0.38589312302166573
Jens Anton Tingstrøm,Socialdemokratiet,0.28444951276569125,0.4704251271898587
Jeppe Bruus,Socialdemokratiet,-0.10975229331761793,0.005446619339571954
Jesper Petersen,Socialdemokratiet,-0.12115124394357346,0.04157407018238535
Julie Kølskov,Socialdemokratiet,-0.7923094317698116,0.06137952636330685
Kanishka Dastageer,Socialdemokratiet,-0.49796181044481247,-0.0036227460678529277
Kasper Flygare,Socialdemokratiet,0.4294553172950839,0.3735835817497362
Kasper B.G. Lauritsen,Socialdemokratiet,-0.3012310833174086,0.42578590563050817
Kasper Roug,Socialdemokratiet,-0.32419685061960807,0.43175944018694945
Katrine Evelyn Jensen,Socialdemokratiet,-0.2967538113025341,-0.02636935893270101
Kiki Bille Bach,Socialdemokratiet,-0.2340819500882621,0.017444749444257293
Kim Eskesen,Socialdemokratiet,-0.43823695631958365,0.4674315130381196
Kim Aas,Socialdemokratiet,0.026381557184617162,0.08639728198759947
Kris Jensen Skriver,Socialdemokratiet,-0.01916253241714832,-0.0019332893819963108
Kaare Dybvad Bek,Socialdemokratiet,-0.8387085897357384,0.005275159955990594
Lars Rømer Olsen,Socialdemokratiet,-0.7227333147181092,0.001837389513207277
Lasse Haugaard Pedersen,Socialdemokratiet,-0.9184142414128207,0.033681595733433545
Lea Wermelin,Socialdemokratiet,0.011602052766749157,0.0025588231242253392
Leif Lahn Jensen,Socialdemokratiet,-0.01034752766475944,0.009727273204616946
Louise Mehnke,Socialdemokratiet,0.17430646692403837,0.4545604041839457
Magnus Barsøe,Socialdemokratiet,0.013261935115963684,0.012935983482618919
Magnus Heunicke,Socialdemokratiet,-0.1271519951519879,0.027868051084303104
Malte Larsen,Socialdemokratiet,-0.03346346553956456,0.004428406956732911
Maria Radoor,Socialdemokratiet,-0.04992894133084633,0.0073009068746430275
Maria Durhuus,Socialdemokratiet,-0.40488928033898924,0.3551323256665509
Maria Gudme,Socialdemokratiet,-0.4783874067536168,0.10458664871241719
Matilde Powers,Socialdemokratiet,-0.47104639927119707,0.4464693768193405
Mattias Tesfaye,Socialdemokratiet,-0.012882064945963312,-0.04222043646741548
Mette Reissmann,Socialdemokratiet,0.4702277029711513,0.26029978882135524
Mogens Jensen,Socialdemokratiet,0.03494933936817106,0.02912876175509548
Morten Ryom,Socialdemokratiet,-0.4249471258934281,0.4073630432517001
Morten Bødskov,Socialdemokratiet,-0.00410210789625431,-0.0029324754736328486
Nicolai Wammen,Socialdemokratiet,-0.004853238175643256,0.0036747112312931715
Peder Key Kristiansen,Socialdemokratiet,0.4578546314690806,0.4154646251758147
Per Husted,Socialdemokratiet,-0.2768245100386893,0.009297060763580528
Peter Hummelgaard,Socialdemokratiet,-0.0880578057662522,0.011430576632271268
Rasmus Stoklund,Socialdemokratiet,-0.18086902911147712,-0.07777929740720779
Rasmus Horn Langhoff,Socialdemokratiet,-0.7305639751711545,0.8113829881441754
Sara Emil Baaring,Socialdemokratiet,-0.7619626297166056,0.011519339293337927
Simon Kollerup,Socialdemokratiet,0.058834023956694376,0.0015545109274657347
Sofie de Bretteville,Socialdemokratiet,-0.006354302919896361,0.016419966909558333
Sophie Hæstorp Andersen,Socialdemokratiet,0.35494831355533824,0.4254197652999681
Søren Rye,Socialdemokratiet,0.8611614223623402,0.6093370038928425
Tanja Larsson,Socialdemokratiet,-0.03132857494630999,0.009620391288529387
Theis Kylling Hommeltoft,Socialdemokratiet,0.33348891723796287,0.2379159162580065
Thomas Klimek,Socialdemokratiet,-0.49373760871026423,0.027278161145903618
Thomas Monberg,Socialdemokratiet,-0.23492627237788838,0.27207294533113274
Thomas Skriver Jensen,Socialdemokratiet,-0.6852733305120031,0.020257064209125375
Trine Birk Andersen,Socialdemokratiet,-0.3997578718635761,0.40692818779964024
Trine Bramsen,Socialdemokratiet,-0.24939181498600077,0.009292648554956387
Valdemar Alban,Socialdemokratiet,0.0517830944309557,0.017137972525841233
Vinnie Borbjerg,Socialdemokratiet,-0.2452608175908868,0.4085319218977021
Yildiz Akdogan,Socialdemokratiet,0.27379193363704496,0.4410978729466228
Bia Ndamukunda,Det Konservative Folkeparti,0.038862083501038924,-0.8922285018985863
Lau Sørensen,Det Konservative Folkeparti,0.8913894264108454,0.05757932857657405
Morten Sørensen,Det Konservative Folkeparti,0.6590879574769695,-0.9502658753101973
Morten Trillingsgaard Høybye,Det Konservative Folkeparti,0.5287828820523213,-1.033359096314507
Rasmus Bjergegaard,Det Konservative Folkeparti,0.4294434891552071,-0.40682749781050115
Stine Thier-Andersen,Det Konservative Folkeparti,0.02665150984690202,-0.0652748659366663
Victoria Helene Olsen,Det Konservative Folkeparti,0.19933122344366816,-0.8210524546232678
Frank Clausen,Liberal Alliance,0.9884363400914813,-0.9533351081966056
Claus Beck,Liberal Alliance,0.8389307404502795,-1.1026395977713643
Louise Svenstrup,Liberal Alliance,0.9907204825143451,-1.0876298781976057
Valentina Crast,Alternativet,0.6709905884774218,0.614639232703839
Peter Bilgrav,Alternativet,-0.3378460405080175,2.053181557645904
Taner Genc,SF - Socialistisk Folkeparti,-0.7926116676563341,0.9413904847719462
Jacob Mark,SF - Socialistisk Folkeparti,-1.124997364501863,0.8055418040110014
Allan Svendsen,Dansk Folkeparti,-2.6570044532330592,-1.1276220686492149
Jacob Bentsen,Dansk Folkeparti,-1.7685880769176707,-1.0068102112770014
Ditte Ravn Kaagaard,Moderaterne,1.8717836842887468,0.11662209302359139
Andreas Lausen,Moderaterne,1.5574765869759344,0.16852775187726177
Brian Perri,Moderaterne,1.715717701760857,-0.02246813678220394
Lone Hansen,Moderaterne,1.920480131190174,-0.03597162199080517
Pia Olsen Dyhr,SF - Socialistisk Folkeparti,-0.5731010657959179,0.6255188218428953
Ali Yahya,SF - Socialistisk Folkeparti,-0.5493890225301352,0.4668617418011951
Stig Ekman,Socialdemokratiet,0.23560044389611867,0.9608272174825572
Dorthe Pedersen,Det Konservative Folkeparti,-0.04379569406764716,-0.44986178384647324
Rune Kristensen,Det Konservative Folkeparti,0.04352416169231682,-0.4686361524841257
Peter Svarre Fridolf,Det Konservative Folkeparti,0.9208456503805205,-0.0008614961224012729
Erik Særkjær,Socialdemokratiet,-0.07551172473388212,0.7717886892807834
Anders Kühnau,Socialdemokratiet,0.17514685505726102,0.26457816601019374
Charlotte Møller-Madsen,Borgernes Parti - Lars Boje Mathiesen,-1.346896483731453,-0.4343336091462667
Allan Orland,Borgernes Parti - Lars Boje Mathiesen,-0.630351356431279,-1.0179563713607536
Frederik Lundberg,Borgernes Parti - Lars Boje Mathiesen,-0.7170162820792012,-1.663118531940233
Arne Hyldgaard,Borgernes Parti - Lars Boje Mathiesen,-1.4736046964885015,-0.9936827181994772
Jan Køpke Christensen,Borgernes Parti - Lars Boje Mathiesen,-1.1636111676853416,-1.187005575900805
Lina Sikora Christiansen,Alternativet,-0.011280903506575068,0.6272669739181782
Bjørn Olsen,Alternativet,0.06563501987669357,0.72994176284948
Elise Sydendal,Alternativet,-0.27878289873364887,0.9890795590836888
Jakob Ravn Karlsen,Alternativet,0.09409637252683573,1.087310753613734
Lise Coermann,Alternativet,-0.2341688061340227,0.8831251792607198
Anna Katrine Leth Rehn,SF - Socialistisk Folkeparti,-0.581945044468354,0.416266249538915
Carina Sarkkinen,SF - Socialistisk Folkeparti,-0.7597854114034451,0.035467992358655887
Charlotte Ellenberger,SF - Socialistisk Folkeparti,-1.0681557685313476,0.6652781599660176
Christina Lykke,SF - Socialistisk Folkeparti,-0.5994177680314582,0.49681932883067903
Johannes Skov Pedersen,SF - Socialistisk Folkeparti,-0.7410496498923995,0.9482719339293094
Lars Nissen,SF - Socialistisk Folkeparti,-0.5249046854868106,1.0909159892208868
Laura Elise Andersen-Mühl,SF - Socialistisk Folkeparti,-0.15454620783493783,0.938472036853398
Linda Bollerup,SF - Socialistisk Folkeparti,-0.6290505437064968,0.44858428760405356
Martin Graff Jørgensen,SF - Socialistisk Folkeparti,-0.187323416281166,0.8124336978028897
Rasmus T. Mortensen,SF - Socialistisk Folkeparti,-0.6757919613857396,0.6254844466154231
Torsten Wetche,Radikale Venstre,0.48581283094793853,0.1829205424734904
Emma Biørn Tretow-Fish,Radikale Venstre,0.8815347034499862,0.9016712758748627
Gorm Simonsen,Radikale Venstre,1.2332757650433783,0.42165596163654384
Julie Herdal,Radikale Venstre,0.5514965822680457,0.8576058400281825
Barbara Krarup Hansen,Radikale Venstre,0.7321879509262632,0.8744561127500456
Stine Larsen,Alternativet,-0.20337464491428192,1.3907570458699245
Jakob Jensen,Enhedslisten – De Rød-Grønne,-1.0357500407846871,2.242465403163006
Karina Adsbøl,Danmarksdemokraterne ‒ Inger Støjberg,-1.5939376538321033,-0.7920544455657665
Asta Kofod,Enhedslisten – De Rød-Grønne,-0.5324397667908654,1.2046038523059412
Camilla Schuster Nygaard,Moderaterne,1.8000232789615551,-0.04551805727177505
Zishan Ali,Moderaterne,0.9194763902690981,-0.016778941455061147
Thomas Skovgaard,Moderaterne,1.861461617286368,-0.021426918480335067
Pernille Christensen,Moderaterne,1.844360573021806,0.2510223191747467
Marcus Vesterager,Socialdemokratiet,0.348804090025082,0.5236992505333086
Louise Louring,"Venstre, Danmarks Liberale Parti",0.5193133631093927,-0.708075381512368
Bob Richard Nielsen,Danmarksdemokraterne ‒ Inger Støjberg,-1.3055652810841072,-1.583269716936072
Benny Damgaard,Danmarksdemokraterne ‒ Inger Støjberg,0.6877040905253917,-0.15132400879390445
Hans Skou,"Venstre, Danmarks Liberale Parti",0.816070811035073,-0.6409770650163584
Tina Mandrup,"Venstre, Danmarks Liberale Parti",0.4798537811716838,-0.61700354750328
Claus Oxfeldt,"Venstre, Danmarks Liberale Parti",0.4807722806272032,-0.7060695212585784
Simon Højer,Det Konservative Folkeparti,0.2434524366945187,-0.0833519885647132
Lasse Vogel Andersen,Det Konservative Folkeparti,0.5227066524895513,-0.5361807138789847
Pernille Birch,Det Konservative Folkeparti,0.33744108280079743,-0.46322056151039853
Cecilie C. Johannsen,Det Konservative Folkeparti,0.3336163640257499,-0.40499705029925276
Helle Munk Ravnborg,Enhedslisten – De Rød-Grønne,-1.354534070606017,1.509197800063201
Mette Skaarup,Enhedslisten – De Rød-Grønne,-0.5509833877765704,1.3729171750736404
Rasmus Petersen,Enhedslisten – De Rød-Grønne,-0.7287437796909084,1.4972199545478309
Kevin Alex Rasmussen,Enhedslisten – De Rød-Grønne,-0.9572393251775942,1.5039754696616132
Damian Hartvig Mathiesen,Enhedslisten – De Rød-Grønne,-0.942053268979907,1.4701301024955409
Henning Bo Madsen,Enhedslisten – De Rød-Grønne,-0.49486487484257563,1.4383302255329584
Henning Lindberg,Enhedslisten – De Rød-Grønne,-0.0043907350143990165,0.8796674073320805
Lisbeth Ivanhoe,Enhedslisten – De Rød-Grønne,-0.9837531772104433,1.015154127680631
Dennis Munk,Enhedslisten – De Rød-Grønne,-0.8605739773431117,1.8590204870239957
Signe Wenneberg,Alternativet,-0.06833693560224752,1.3779772739236402
Camilla Hoffmann,Socialdemokratiet,0.49773199531898504,1.2395440110958111
Mathias Thybo,Socialdemokratiet,-0.08222906345665096,0.021228856021022164
Ragnar Dixen,Liberal Alliance,0.9486143489473974,-0.9365810793589522
Keld Lorenzen,Liberal Alliance,0.8182933008837076,-1.1936208955680085
Kevin Possekel,Liberal Alliance,1.241254733167949,-0.9620840007855385
Gustav Wilde,Liberal Alliance,0.36758835799811573,-1.0922782067568453
Anna Calero,Alternativet,-0.14453690641681738,0.8857183473921093
Gitte Dreier Jacobsen,Alternativet,0.33448509507562957,1.1240908172550537
Hanne K. Mortensen,Alternativet,-1.0199662289348184,0.4704496214240937
Kim Sørensen,Alternativet,-1.0265110118228065,1.0461587974354105
Marcus Bech Pedersen,Alternativet,0.9004405850758517,1.6671940236060738
Pernille Skærsø,Alternativet,0.6426809851764246,0.7313355584137886
Thomas Due Nielsen,Alternativet,-0.5828127827753552,0.8802352945986831
Thomas Quist Mortensen,Alternativet,-0.3344653770184081,1.0920895922788034
Thor Clasen Jonasen,Alternativet,-0.02781800958898356,0.9281039562304152
Tina Kjær,Alternativet,0.3781684980968769,1.321667265801496
Daniel Drefeld,Det Konservative Folkeparti,0.36608014188960847,-0.5040419453245332
Julie Ahlefeldt-Laurvig,Det Konservative Folkeparti,0.45624839245147764,-0.469086255412722
Gunver Birgitte Nielsen,Det Konservative Folkeparti,0.1232893897015313,-0.004090917404191166
Christian Tarbensen,Det Konservative Folkeparti,-0.03402284253450433,-0.9209136397541984
Silas Ipsen,Det Konservative Folkeparti,-0.2537261594056443,-0.8844234492039754
Annette Rieva,"Venstre, Danmarks Liberale Parti",0.716161743966783,-0.48025205778078084
Phillip Kjær Luscombe,"Venstre, Danmarks Liberale Parti",0.7761088287980957,-0.8074428952636032
Paulina Laparil,Borgernes Parti - Lars Boje Mathiesen,-0.5066773423590809,-0.833483374832927
Ib Poulsen,Borgernes Parti - Lars Boje Mathiesen,-1.6905433022292116,-1.247120293527004
Daniel Juhl,Borgernes Parti - Lars Boje Mathiesen,-1.5449660570554433,-1.1954971502389828
Anja Busch,Borgernes Parti - Lars Boje Mathiesen,-1.2955031028277562,-0.9509705649967144
Vibeke Westh,Socialdemokratiet,-0.06713016431098096,0.7041118388916487
Stine Øllegaard,Enhedslisten – De Rød-Grønne,-1.1976319811678644,0.8282209993387739
Kim Hjerrild,Alternativet,-0.3548457310720708,1.0012438964819226
Laila Stougaard Kofoed Espersen,Radikale Venstre,1.1175587739512782,0.6907201552542999
Freja Eva Lockenwitz,Radikale Venstre,0.5291677255550814,0.5451575328167887
Matilde Skov-Hansen,Alternativet,0.3644185671364877,1.4602073802582947
John Bo Hansen,Borgernes Parti - Lars Boje Mathiesen,-1.8397063109395446,-0.4821711521414771
Araz Khan,Liberal Alliance,0.6411928052274459,-1.0104173886356183
Hanne Frølund,Radikale Venstre,0.3637752522808507,0.36497556351783456
Lone Kjær Hein,Radikale Venstre,0.41160010980166895,1.1777934834581953
Nicholas Wentworth,Radikale Venstre,1.7782712242578185,1.0483414829845372
Rabih Azad-Ahmad,Radikale Venstre,0.06509793813662335,0.6267237575858279
Andreas Fjord Larsen,"Venstre, Danmarks Liberale Parti",0.5271271053727603,-0.504520365979722
Ditte Keidser,Det Konservative Folkeparti,-0.002821710255274612,-0.05121651378455623
Mads Ramstedt,Det Konservative Folkeparti,-0.29518922147185583,-0.998921323888672
Gabriel Aaen,Det Konservative Folkeparti,-0.6357561137873624,-0.4972025709724583
Salik Anders Rosing,Alternativet,0.024442755949624473,0.9492665166792891
Jan Schumann,Alternativet,-0.2445611395118592,0.7965617473826851
Noah Sturis,Alternativet,0.30581091220645484,0.6206081826436343
Line Gessø,Alternativet,-0.5056452007800548,0.6404700192038139
Isabella Apelroth,Alternativet,0.11954984571199628,0.9731821087375021
Lars König,Alternativet,0.06421620895221813,0.6940970904054471
Signe Sofie Larsen,Alternativet,0.5843806695728506,1.5788257878718015
Theresa Scavenius,Uden for parti,0.4481360516808825,0.4698012393059546
Luise Hjortebjerg,"Venstre, Danmarks Liberale Parti",0.5176727733228533,-0.48553825691943386
Bodil Nielsen,Alternativet,-0.22064522224427618,1.4011257627522007
Ingrid Heintz,Alternativet,0.028770834608191076,0.8863620527736364
Thomas Lindqvist,Alternativet,0.6089634169005035,0.7161468975932659
Rasmus Paludan,Uden for parti,-1.3990113242202629,-0.39486589646529274
Rashid Ali,Uden for parti,0.76829773217148,0.7816114260058468
Knud Gaarn-Larsen,Uden for parti,0.17839265308179184,0.5557904521350877
Søren Skjold Andersen,Uden for parti,0.5101659093670099,0.3368383859681669
