name,party,dim1,dim2
Mette Abildgaard,Det Konservative Folkeparti,0.8617668508510409,0.05032433576958293
Birgitte Bergman,Det Konservative Folkeparti,0.48329055217199623,0.35235080795293994
Frederik Germann,Det Konservative Folkeparti,0.6394665489396167,1.1644523626248926
Emma Juul Hansen,Det Konservative Folkeparti,0.400107955789447,0.2952560191382958
Egil Hulgaard,Det Konservative Folkeparti,0.23310012501783925,-0.17512641908294185
Jacob Mark,SF - Socialistisk Folkeparti,-0.9733179690188367,2.2809378475657076
Marianne Bigum,SF - Socialistisk Folkeparti,-0.34095583051117323,1.0107532395113739
Emil Nielsen,SF - Socialistisk Folkeparti,-1.0207684655183433,0.8715487829516183
Anja Rosengreen,SF - Socialistisk Folkeparti,-0.3486650014398531,0.6079115455974158
Anna Poulsen,SF - Socialistisk Folkeparti,-0.9002929867851741,0.5629352019459722
Stina Egedius Miller,SF - Socialistisk Folkeparti,-0.8123852390300004,0.5154920720107699
Elias Julius Binggeli,SF - Socialistisk Folkeparti,-1.7870739565746234,1.528393338256935
Jens Skov,SF - Socialistisk Folkeparti,-1.3580092381492337,1.3206545683193762
Peter Faber,Borgernes Parti - Lars Boje Mathiesen,1.274574576852399,1.9626921429129274
Martin Nordstjerne,Borgernes Parti - Lars Boje Mathiesen,1.7151463798830033,1.8998907855258238
Emilie Schytte,Borgernes Parti - Lars Boje Mathiesen,1.1457234028401007,1.877275394899357
Steffen W. Frølund,Liberal Alliance,1.4633149592419223,-0.27484464340423176
Christopher Arzrouni,Liberal Alliance,0.9476698746526618,-0.17866623663688136
Chelle Lilly Albøge,Liberal Alliance,1.154440890287161,0.3147104530264724
Philip Solberg,Liberal Alliance,1.1069072648921967,0.20056567167014466
Lars Høyer Holmqvist,Liberal Alliance,0.7776771197148651,0.43097057685009243
Sten Schmidl Søbjærg,Liberal Alliance,0.7087049805985615,-0.20808237310975441
Robert Mørck,Liberal Alliance,0.33288695122750384,0.058580012174890964
Steffen Sjørslev,Liberal Alliance,1.3477315349338563,-0.47371211021082743
Kira Danholm,Liberal Alliance,1.2747624740868764,0.5276791511169251
Steen Tofteng,Liberal Alliance,0.9687847378173718,0.3756338303493969
Rasmus Lund-Nielsen,Moderaterne,0.075932657907955,-0.5719179507078187
Pernille Christensen,Moderaterne,-0.19126219966113217,-1.0229904034663804
Andreas Raben,Moderaterne,-0.3426229409398434,-0.6753597313860005
Charlotte Haagendrup,Moderaterne,-0.0022335636400667032,-0.5551171329231783
Mette Thiesen,Dansk Folkeparti,0.8570555020652798,2.129200609680948
Gert Løfgren,Dansk Folkeparti,0.865064430659465,2.2970507419124444
Jette Juul,Dansk Folkeparti,0.7159697647343289,2.358903362468177
Pia Adelsteen,Dansk Folkeparti,0.7881790312830549,2.5857526685014443
Mikkel Hartwich,Dansk Folkeparti,0.5356528682570079,2.266277188096836
Brian Lyck Jørgensen,Dansk Folkeparti,0.4722817253884387,2.48263447820155
Ulla Kokfelt,Dansk Folkeparti,0.7884733527911716,2.2948255680576874
Sophie Løhde,"Venstre, Danmarks Liberale Parti",0.712628948402884,0.05404819431172398
Katarina Ammitzbøll,"Venstre, Danmarks Liberale Parti",0.27036513689144587,-0.2592686035275672
Hans Andersen,"Venstre, Danmarks Liberale Parti",0.72313543229824,0.055909192091165356
